replicate_id,n_samples,mcc
355,310,-0.012981540392700207
356,302,0.035582526678351066
357,290,-0.07297723765493401
358,309,0.003397368335630447
359,276,0.119281368349838
360,308,0.013240678533309402
361,307,0.09441665559086287
362,305,-0.022724819851606144
363,310,0.04554200340426488
364,310,0.07125900870562853
365,297,-0.03360414943574988
366,283,0.07200998645196496
367,305,0.008941774897233523
368,271,-0.20097981175168048
369,306,-0.02031437094361509
370,309,-0.04271684388767103
371,309,0.010112241522172268
372,307,-0.0034883321754561056
373,278,-0.16654007756157685
374,291,-0.0054840433951595215
375,310,-0.02666429661229886
376,310,-0.012964074471043288
377,306,0.0010381200978264466
378,310,-0.04615562976535543
379,306,0.026393586082163197
380,306,-0.046217116665408474
381,309,-0.01005690438874333
382,308,0.03255067609270149
383,302,0.012759374132322466
384,309,0.0941196857426509
385,310,-0.03247780494455077
386,303,0.06278454475988238
387,298,0.03011600449007708
388,308,-0.01312159702703695
389,307,0.04919384725421525
390,303,0.0065219134606967375
391,304,0.024935218546466194
392,281,-0.06813791666907808
393,304,-0.02090968100144544
394,309,-0.002831895149797359
395,310,-0.019552792933033764
396,303,-0.011045558261060188
397,306,0.07852519615381204
398,284,-0.12840046654699996
399,298,-0.012533531963721842
